trait_id	trait_name	accession_id	held_out_group	logo_fold	is_test
704	RL	9503	central_europe	central_europe	False
704	RL	9506	central_europe	central_europe	False
704	RL	9507	central_europe	central_europe	False
704	RL	9508	central_europe	central_europe	False
704	RL	9509	central_europe	central_europe	False
704	RL	9511	central_europe	central_europe	False
704	RL	9512	central_europe	central_europe	False
704	RL	9515	central_europe	central_europe	False
704	RL	9517	central_europe	central_europe	False
704	RL	9518	central_europe	central_europe	False
704	RL	9519	central_europe	central_europe	False
704	RL	9521	central_europe	central_europe	False
704	RL	9523	central_europe	central_europe	False
704	RL	9524	central_europe	central_europe	False
704	RL	9526	central_europe	central_europe	False
704	RL	9527	central_europe	central_europe	False
704	RL	9528	central_europe	central_europe	False
704	RL	9529	central_europe	central_europe	False
704	RL	9530	central_europe	central_europe	False
704	RL	9531	central_europe	central_europe	False
704	RL	9535	central_europe	central_europe	False
704	RL	9536	central_europe	central_europe	False
704	RL	9539	central_europe	central_europe	False
704	RL	9542	central_europe	central_europe	False
704	RL	9543	central_europe	central_europe	False
704	RL	9545	central_europe	central_europe	False
704	RL	9549	central_europe	central_europe	False
704	RL	9555	central_europe	central_europe	False
704	RL	9556	central_europe	central_europe	False
704	RL	9558	central_europe	central_europe	False
704	RL	9560	central_europe	central_europe	False
704	RL	9561	central_europe	central_europe	False
704	RL	9562	central_europe	central_europe	False
704	RL	9567	central_europe	central_europe	False
704	RL	9573	central_europe	central_europe	False
704	RL	9576	central_europe	central_europe	False
704	RL	9582	central_europe	central_europe	False
704	RL	9585	central_europe	central_europe	False
704	RL	9590	central_europe	central_europe	False
704	RL	9591	central_europe	central_europe	False
704	RL	9593	central_europe	central_europe	False
704	RL	9597	central_europe	central_europe	False
704	RL	9598	central_europe	central_europe	False
704	RL	9599	central_europe	central_europe	False
704	RL	9600	central_europe	central_europe	False
704	RL	9602	central_europe	central_europe	False
704	RL	9606	central_europe	central_europe	False
704	RL	9608	central_europe	central_europe	False
704	RL	9609	central_europe	central_europe	False
704	RL	9610	central_europe	central_europe	False
704	RL	9611	central_europe	central_europe	False
704	RL	9613	central_europe	central_europe	False
704	RL	9615	central_europe	central_europe	False
704	RL	9616	central_europe	central_europe	False
704	RL	9617	central_europe	central_europe	False
704	RL	9619	central_europe	central_europe	False
704	RL	9620	central_europe	central_europe	False
704	RL	9621	central_europe	central_europe	False
704	RL	9622	central_europe	central_europe	False
704	RL	9624	central_europe	central_europe	False
704	RL	9625	central_europe	central_europe	False
704	RL	9628	central_europe	central_europe	False
704	RL	9630	central_europe	central_europe	False
704	RL	9632	central_europe	central_europe	False
704	RL	9637	central_europe	central_europe	False
704	RL	9639	central_europe	central_europe	False
704	RL	9640	central_europe	central_europe	False
704	RL	9641	central_europe	central_europe	False
704	RL	9642	central_europe	central_europe	False
704	RL	9644	central_europe	central_europe	True
704	RL	9645	central_europe	central_europe	True
704	RL	9646	central_europe	central_europe	False
704	RL	9647	central_europe	central_europe	False
704	RL	9648	central_europe	central_europe	False
704	RL	9649	central_europe	central_europe	False
704	RL	9651	central_europe	central_europe	False
704	RL	9653	central_europe	central_europe	False
704	RL	9655	central_europe	central_europe	False
704	RL	9656	central_europe	central_europe	False
704	RL	9657	central_europe	central_europe	False
704	RL	9659	central_europe	central_europe	False
704	RL	9660	central_europe	central_europe	False
704	RL	9661	central_europe	central_europe	False
704	RL	9663	central_europe	central_europe	False
704	RL	9666	central_europe	central_europe	True
704	RL	9667	central_europe	central_europe	True
704	RL	9670	central_europe	central_europe	True
704	RL	9672	central_europe	central_europe	True
704	RL	9673	central_europe	central_europe	True
704	RL	9676	central_europe	central_europe	True
704	RL	9680	central_europe	central_europe	True
704	RL	9681	central_europe	central_europe	True
704	RL	9682	central_europe	central_europe	True
704	RL	9683	central_europe	central_europe	True
704	RL	9684	central_europe	central_europe	True
704	RL	9685	central_europe	central_europe	True
704	RL	9686	central_europe	central_europe	True
704	RL	9687	central_europe	central_europe	True
704	RL	9689	central_europe	central_europe	True
704	RL	9690	central_europe	central_europe	True
704	RL	9691	central_europe	central_europe	False
704	RL	9693	central_europe	central_europe	True
704	RL	9694	central_europe	central_europe	True
704	RL	9695	central_europe	central_europe	True
704	RL	9696	central_europe	central_europe	True
704	RL	9697	central_europe	central_europe	False
704	RL	9698	central_europe	central_europe	False
704	RL	9699	central_europe	central_europe	False
704	RL	9700	central_europe	central_europe	False
704	RL	9701	central_europe	central_europe	False
704	RL	9704	central_europe	central_europe	False
704	RL	9705	central_europe	central_europe	False
704	RL	9706	central_europe	central_europe	False
704	RL	9707	central_europe	central_europe	False
704	RL	9709	central_europe	central_europe	False
704	RL	9711	central_europe	central_europe	False
704	RL	9712	central_europe	central_europe	False
704	RL	9714	central_europe	central_europe	False
704	RL	9717	central_europe	central_europe	False
704	RL	9720	central_europe	central_europe	False
704	RL	9721	central_europe	central_europe	False
704	RL	9723	central_europe	central_europe	False
704	RL	9725	central_europe	central_europe	False
704	RL	9726	central_europe	central_europe	False
704	RL	9727	central_europe	central_europe	True
704	RL	9728	central_europe	central_europe	True
704	RL	9729	central_europe	central_europe	True
704	RL	9730	central_europe	central_europe	True
704	RL	9731	central_europe	central_europe	True
704	RL	9735	central_europe	central_europe	True
704	RL	9736	central_europe	central_europe	False
704	RL	9737	central_europe	central_europe	False
704	RL	9738	central_europe	central_europe	False
704	RL	9739	central_europe	central_europe	True
704	RL	9741	central_europe	central_europe	True
704	RL	9743	central_europe	central_europe	False
704	RL	9744	central_europe	central_europe	False
704	RL	9745	central_europe	central_europe	False
704	RL	9747	central_europe	central_europe	True
704	RL	9748	central_europe	central_europe	False
704	RL	9757	central_europe	central_europe	False
704	RL	9758	central_europe	central_europe	False
704	RL	9759	central_europe	central_europe	False
704	RL	9761	central_europe	central_europe	True
704	RL	9762	central_europe	central_europe	False
704	RL	9764	central_europe	central_europe	False
704	RL	9766	central_europe	central_europe	False
704	RL	9768	central_europe	central_europe	True
704	RL	9769	central_europe	central_europe	True
704	RL	9770	central_europe	central_europe	True
704	RL	9771	central_europe	central_europe	True
704	RL	9772	central_europe	central_europe	True
704	RL	9774	central_europe	central_europe	True
704	RL	9775	central_europe	central_europe	True
704	RL	9776	central_europe	central_europe	True
704	RL	9777	central_europe	central_europe	True
704	RL	9778	central_europe	central_europe	True
704	RL	9779	central_europe	central_europe	True
704	RL	9780	central_europe	central_europe	True
704	RL	9781	central_europe	central_europe	True
704	RL	9782	central_europe	central_europe	True
704	RL	9783	central_europe	central_europe	False
704	RL	9784	central_europe	central_europe	True
704	RL	9785	central_europe	central_europe	True
704	RL	9786	central_europe	central_europe	True
704	RL	9787	central_europe	central_europe	True
704	RL	9788	central_europe	central_europe	True
704	RL	9789	central_europe	central_europe	True
704	RL	9790	central_europe	central_europe	True
704	RL	9791	central_europe	central_europe	True
704	RL	9792	central_europe	central_europe	True
704	RL	9793	central_europe	central_europe	True
704	RL	9794	central_europe	central_europe	True
704	RL	9795	central_europe	central_europe	True
704	RL	9796	central_europe	central_europe	True
704	RL	9797	central_europe	central_europe	True
704	RL	9798	central_europe	central_europe	True
704	RL	9799	central_europe	central_europe	True
704	RL	9800	central_europe	central_europe	True
704	RL	9801	central_europe	central_europe	True
704	RL	9802	central_europe	central_europe	True
704	RL	9803	central_europe	central_europe	True
704	RL	9804	central_europe	central_europe	True
704	RL	9805	central_europe	central_europe	True
704	RL	9806	central_europe	central_europe	True
704	RL	9807	central_europe	central_europe	True
704	RL	9808	central_europe	central_europe	True
704	RL	9809	central_europe	central_europe	False
704	RL	9810	central_europe	central_europe	True
704	RL	9811	central_europe	central_europe	True
704	RL	9812	central_europe	central_europe	True
704	RL	9813	central_europe	central_europe	True
704	RL	9814	central_europe	central_europe	True
704	RL	9815	central_europe	central_europe	True
704	RL	9816	central_europe	central_europe	True
704	RL	9819	central_europe	central_europe	False
704	RL	9821	central_europe	central_europe	False
704	RL	9822	central_europe	central_europe	False
704	RL	9823	central_europe	central_europe	False
704	RL	9827	central_europe	central_europe	False
704	RL	9828	central_europe	central_europe	False
704	RL	9830	central_europe	central_europe	False
704	RL	9831	central_europe	central_europe	False
704	RL	9832	central_europe	central_europe	False
704	RL	9833	central_europe	central_europe	False
704	RL	9835	central_europe	central_europe	False
704	RL	9837	central_europe	central_europe	False
704	RL	9843	central_europe	central_europe	False
704	RL	9844	central_europe	central_europe	False
704	RL	9845	central_europe	central_europe	False
704	RL	9849	central_europe	central_europe	False
704	RL	9850	central_europe	central_europe	False
704	RL	9854	central_europe	central_europe	False
704	RL	9855	central_europe	central_europe	False
704	RL	9856	central_europe	central_europe	False
704	RL	9857	central_europe	central_europe	False
704	RL	9859	central_europe	central_europe	False
704	RL	9861	central_europe	central_europe	False
704	RL	9862	central_europe	central_europe	False
704	RL	9864	central_europe	central_europe	False
704	RL	9866	central_europe	central_europe	False
704	RL	9867	central_europe	central_europe	False
704	RL	9870	central_europe	central_europe	False
704	RL	9875	central_europe	central_europe	False
704	RL	9876	central_europe	central_europe	False
704	RL	9881	central_europe	central_europe	False
704	RL	9882	central_europe	central_europe	False
704	RL	9883	central_europe	central_europe	False
704	RL	9887	central_europe	central_europe	False
704	RL	9888	central_europe	central_europe	False
704	RL	9894	central_europe	central_europe	False
704	RL	9895	central_europe	central_europe	False
704	RL	9897	central_europe	central_europe	False
704	RL	9898	central_europe	central_europe	False
704	RL	9899	central_europe	central_europe	False
704	RL	9900	central_europe	central_europe	False
704	RL	9901	central_europe	central_europe	False
704	RL	9902	central_europe	central_europe	False
704	RL	9908	central_europe	central_europe	False
704	RL	9909	central_europe	central_europe	False
704	RL	9910	central_europe	central_europe	False
704	RL	9911	central_europe	central_europe	False
704	RL	9912	central_europe	central_europe	False
704	RL	9914	central_europe	central_europe	True
704	RL	9915	central_europe	central_europe	True
704	RL	9917	central_europe	central_europe	False
704	RL	9918	central_europe	central_europe	False
704	RL	9920	central_europe	central_europe	False
704	RL	9921	central_europe	central_europe	False
704	RL	9924	central_europe	central_europe	False
704	RL	9925	central_europe	central_europe	False
704	RL	9926	central_europe	central_europe	False
704	RL	9927	central_europe	central_europe	False
704	RL	9929	central_europe	central_europe	False
704	RL	9930	central_europe	central_europe	True
704	RL	9932	central_europe	central_europe	False
704	RL	9933	central_europe	central_europe	False
704	RL	9935	central_europe	central_europe	False
704	RL	9937	central_europe	central_europe	False
704	RL	9938	central_europe	central_europe	False
704	RL	9939	central_europe	central_europe	False
704	RL	9941	central_europe	central_europe	False
704	RL	9943	central_europe	central_europe	False
704	RL	9944	central_europe	central_europe	False
704	RL	9945	central_europe	central_europe	False
704	RL	9950	central_europe	central_europe	False
704	RL	9952	central_europe	central_europe	False
704	RL	9953	central_europe	central_europe	False
704	RL	9958	central_europe	central_europe	False
704	RL	9959	central_europe	central_europe	False
704	RL	9960	central_europe	central_europe	False
704	RL	9962	central_europe	central_europe	False
704	RL	9963	central_europe	central_europe	False
704	RL	9964	central_europe	central_europe	False
704	RL	9965	central_europe	central_europe	False
704	RL	9966	central_europe	central_europe	False
704	RL	9968	central_europe	central_europe	False
704	RL	9969	central_europe	central_europe	False
704	RL	9970	central_europe	central_europe	True
704	RL	9971	central_europe	central_europe	True
704	RL	9972	central_europe	central_europe	True
704	RL	9974	central_europe	central_europe	True
704	RL	9975	central_europe	central_europe	True
704	RL	9976	central_europe	central_europe	True
704	RL	9978	central_europe	central_europe	True
704	RL	9979	central_europe	central_europe	True
704	RL	9983	central_europe	central_europe	False
704	RL	9984	central_europe	central_europe	False
704	RL	9985	central_europe	central_europe	False
704	RL	9987	central_europe	central_europe	False
704	RL	9988	central_europe	central_europe	False
704	RL	9990	central_europe	central_europe	False
704	RL	9991	central_europe	central_europe	False
704	RL	9995	central_europe	central_europe	True
704	RL	9998	central_europe	central_europe	False
704	RL	9999	central_europe	central_europe	True
704	RL	10001	central_europe	central_europe	False
704	RL	10002	central_europe	central_europe	False
704	RL	10004	central_europe	central_europe	False
704	RL	10005	central_europe	central_europe	True
704	RL	10008	central_europe	central_europe	False
704	RL	10009	central_europe	central_europe	False
704	RL	10010	central_europe	central_europe	False
704	RL	10011	central_europe	central_europe	False
704	RL	10012	central_europe	central_europe	False
704	RL	10013	central_europe	central_europe	False
704	RL	10015	central_europe	central_europe	False
704	RL	10018	central_europe	central_europe	True
704	RL	10020	central_europe	central_europe	True
704	RL	10022	central_europe	central_europe	False
704	RL	10023	central_europe	central_europe	False
704	RL	139	central_europe	central_europe	False
704	RL	265	central_europe	central_europe	False
704	RL	870	central_europe	central_europe	False
704	RL	932	central_europe	central_europe	False
704	RL	997	central_europe	central_europe	False
704	RL	1062	central_europe	central_europe	False
704	RL	1063	central_europe	central_europe	False
704	RL	1158	central_europe	central_europe	False
704	RL	1257	central_europe	central_europe	False
704	RL	1317	central_europe	central_europe	False
704	RL	1872	central_europe	central_europe	False
704	RL	2317	central_europe	central_europe	False
704	RL	5151	central_europe	central_europe	False
704	RL	5577	central_europe	central_europe	False
704	RL	5768	central_europe	central_europe	False
704	RL	5830	central_europe	central_europe	False
704	RL	5837	central_europe	central_europe	True
704	RL	5893	central_europe	central_europe	True
704	RL	6009	central_europe	central_europe	False
704	RL	6011	central_europe	central_europe	False
704	RL	6013	central_europe	central_europe	False
704	RL	6016	central_europe	central_europe	False
704	RL	6017	central_europe	central_europe	False
704	RL	6020	central_europe	central_europe	False
704	RL	6021	central_europe	central_europe	False
704	RL	6023	central_europe	central_europe	False
704	RL	6024	central_europe	central_europe	False
704	RL	6034	central_europe	central_europe	False
704	RL	6035	central_europe	central_europe	False
704	RL	6041	central_europe	central_europe	False
704	RL	6073	central_europe	central_europe	False
704	RL	6074	central_europe	central_europe	False
704	RL	6076	central_europe	central_europe	False
704	RL	6090	central_europe	central_europe	False
704	RL	6092	central_europe	central_europe	False
704	RL	6094	central_europe	central_europe	False
704	RL	6097	central_europe	central_europe	False
704	RL	6098	central_europe	central_europe	False
704	RL	6099	central_europe	central_europe	False
704	RL	6100	central_europe	central_europe	False
704	RL	6106	central_europe	central_europe	False
704	RL	6107	central_europe	central_europe	False
704	RL	6108	central_europe	central_europe	False
704	RL	6112	central_europe	central_europe	False
704	RL	6118	central_europe	central_europe	False
704	RL	6124	central_europe	central_europe	False
704	RL	6125	central_europe	central_europe	False
704	RL	6126	central_europe	central_europe	False
704	RL	6128	central_europe	central_europe	False
704	RL	6132	central_europe	central_europe	False
704	RL	6133	central_europe	central_europe	False
704	RL	6134	central_europe	central_europe	False
704	RL	6136	central_europe	central_europe	False
704	RL	6137	central_europe	central_europe	False
704	RL	6138	central_europe	central_europe	False
704	RL	6145	central_europe	central_europe	False
704	RL	6148	central_europe	central_europe	False
704	RL	6149	central_europe	central_europe	False
704	RL	6150	central_europe	central_europe	False
704	RL	6173	central_europe	central_europe	False
704	RL	6177	central_europe	central_europe	False
704	RL	6180	central_europe	central_europe	False
704	RL	6195	central_europe	central_europe	False
704	RL	6203	central_europe	central_europe	False
704	RL	6221	central_europe	central_europe	False
704	RL	6237	central_europe	central_europe	False
704	RL	6238	central_europe	central_europe	False
704	RL	6240	central_europe	central_europe	False
704	RL	6242	central_europe	central_europe	False
704	RL	6413	central_europe	central_europe	False
704	RL	6901	central_europe	central_europe	False
704	RL	6968	central_europe	central_europe	False
704	RL	6973	central_europe	central_europe	False
704	RL	6979	central_europe	central_europe	True
704	RL	7103	central_europe	central_europe	True
704	RL	7255	central_europe	central_europe	False
704	RL	7332	central_europe	central_europe	False
704	RL	7384	central_europe	central_europe	False
704	RL	7430	central_europe	central_europe	False
704	RL	7517	central_europe	central_europe	False
704	RL	8231	central_europe	central_europe	False
704	RL	8234	central_europe	central_europe	False
704	RL	8237	central_europe	central_europe	False
704	RL	8240	central_europe	central_europe	False
704	RL	8249	central_europe	central_europe	False
704	RL	8256	central_europe	central_europe	False
704	RL	8264	central_europe	central_europe	False
704	RL	8369	central_europe	central_europe	False
704	RL	8376	central_europe	central_europe	False
704	RL	9069	central_europe	central_europe	False
704	RL	9079	central_europe	central_europe	False
704	RL	9081	central_europe	central_europe	False
704	RL	9084	central_europe	central_europe	False
704	RL	9085	central_europe	central_europe	False
704	RL	9091	central_europe	central_europe	False
704	RL	9100	central_europe	central_europe	False
704	RL	9103	central_europe	central_europe	False
704	RL	9121	central_europe	central_europe	False
704	RL	9125	central_europe	central_europe	False
704	RL	9130	central_europe	central_europe	False
704	RL	9323	central_europe	central_europe	False
704	RL	9369	central_europe	central_europe	False
704	RL	9380	central_europe	central_europe	False
704	RL	9390	central_europe	central_europe	False
704	RL	9399	central_europe	central_europe	False
704	RL	9402	central_europe	central_europe	False
704	RL	9404	central_europe	central_europe	False
704	RL	9407	central_europe	central_europe	False
704	RL	9408	central_europe	central_europe	False
704	RL	9412	central_europe	central_europe	False
704	RL	9451	central_europe	central_europe	False
704	RL	9455	central_europe	central_europe	False
704	RL	9470	central_europe	central_europe	False
704	RL	9510	central_europe	central_europe	False
704	RL	9513	central_europe	central_europe	False
704	RL	9520	central_europe	central_europe	False
704	RL	9522	central_europe	central_europe	False
704	RL	9525	central_europe	central_europe	False
704	RL	9532	central_europe	central_europe	False
704	RL	9533	central_europe	central_europe	False
704	RL	9534	central_europe	central_europe	False
704	RL	9537	central_europe	central_europe	False
704	RL	9540	central_europe	central_europe	False
704	RL	9541	central_europe	central_europe	False
704	RL	9544	central_europe	central_europe	False
704	RL	9547	central_europe	central_europe	False
704	RL	9554	central_europe	central_europe	False
704	RL	9559	central_europe	central_europe	False
704	RL	9565	central_europe	central_europe	False
704	RL	9568	central_europe	central_europe	False
704	RL	9569	central_europe	central_europe	False
704	RL	9571	central_europe	central_europe	False
704	RL	9578	central_europe	central_europe	False
704	RL	9579	central_europe	central_europe	False
704	RL	9583	central_europe	central_europe	False
704	RL	9584	central_europe	central_europe	False
704	RL	9587	central_europe	central_europe	False
704	RL	9588	central_europe	central_europe	False
704	RL	9589	central_europe	central_europe	False
704	RL	9592	central_europe	central_europe	False
704	RL	9594	central_europe	central_europe	False
704	RL	9595	central_europe	central_europe	False
704	RL	9596	central_europe	central_europe	False
704	RL	9601	central_europe	central_europe	False
704	RL	9607	central_europe	central_europe	False
704	RL	9612	central_europe	central_europe	False
704	RL	9626	central_europe	central_europe	False
704	RL	9627	central_europe	central_europe	False
704	RL	9629	central_europe	central_europe	False
704	RL	9633	central_europe	central_europe	False
704	RL	9634	central_europe	central_europe	False
704	RL	9635	central_europe	central_europe	False
704	RL	9638	central_europe	central_europe	False
704	RL	9643	central_europe	central_europe	False
704	RL	9658	central_europe	central_europe	False
704	RL	9665	central_europe	central_europe	True
704	RL	9668	central_europe	central_europe	True
704	RL	9669	central_europe	central_europe	True
704	RL	9671	central_europe	central_europe	True
704	RL	9677	central_europe	central_europe	True
704	RL	9678	central_europe	central_europe	True
704	RL	9679	central_europe	central_europe	True
704	RL	9692	central_europe	central_europe	True
704	RL	9703	central_europe	central_europe	False
704	RL	9708	central_europe	central_europe	False
704	RL	9710	central_europe	central_europe	False
704	RL	9713	central_europe	central_europe	False
704	RL	9718	central_europe	central_europe	False
704	RL	9719	central_europe	central_europe	False
704	RL	9732	central_europe	central_europe	True
704	RL	9733	central_europe	central_europe	True
704	RL	9749	central_europe	central_europe	False
704	RL	9755	central_europe	central_europe	False
704	RL	9756	central_europe	central_europe	True
704	RL	9817	central_europe	central_europe	False
704	RL	9820	central_europe	central_europe	False
704	RL	9825	central_europe	central_europe	False
704	RL	9826	central_europe	central_europe	False
704	RL	9834	central_europe	central_europe	False
704	RL	9838	central_europe	central_europe	False
704	RL	9841	central_europe	central_europe	False
704	RL	9847	central_europe	central_europe	False
704	RL	9848	central_europe	central_europe	False
704	RL	9852	central_europe	central_europe	False
704	RL	9853	central_europe	central_europe	False
704	RL	9860	central_europe	central_europe	False
704	RL	9868	central_europe	central_europe	False
704	RL	9869	central_europe	central_europe	False
704	RL	9873	central_europe	central_europe	False
704	RL	9874	central_europe	central_europe	False
704	RL	9879	central_europe	central_europe	False
704	RL	9880	central_europe	central_europe	False
704	RL	9886	central_europe	central_europe	False
704	RL	9890	central_europe	central_europe	False
704	RL	9891	central_europe	central_europe	False
704	RL	9892	central_europe	central_europe	False
704	RL	9903	central_europe	central_europe	False
704	RL	9904	central_europe	central_europe	False
704	RL	9905	central_europe	central_europe	False
704	RL	9906	central_europe	central_europe	False
704	RL	9928	central_europe	central_europe	False
704	RL	9942	central_europe	central_europe	False
704	RL	9946	central_europe	central_europe	False
704	RL	9949	central_europe	central_europe	False
704	RL	9951	central_europe	central_europe	False
704	RL	9955	central_europe	central_europe	False
704	RL	9956	central_europe	central_europe	False
704	RL	9957	central_europe	central_europe	False
704	RL	9980	central_europe	central_europe	False
704	RL	9981	central_europe	central_europe	False
704	RL	9982	central_europe	central_europe	False
704	RL	9993	central_europe	central_europe	False
704	RL	9996	central_europe	central_europe	True
704	RL	9997	central_europe	central_europe	True
704	RL	10017	central_europe	central_europe	True
704	RL	6209	central_europe	central_europe	False
704	RL	9514	central_europe	central_europe	False
704	RL	88	germany	germany	False
704	RL	108	germany	germany	False
704	RL	159	germany	germany	False
704	RL	350	germany	germany	False
704	RL	351	germany	germany	False
704	RL	403	germany	germany	False
704	RL	410	germany	germany	False
704	RL	424	germany	germany	False
704	RL	428	germany	germany	False
704	RL	430	germany	germany	False
704	RL	630	germany	germany	False
704	RL	763	germany	germany	False
704	RL	765	germany	germany	False
704	RL	766	germany	germany	False
704	RL	768	germany	germany	False
704	RL	772	germany	germany	False
704	RL	801	germany	germany	True
704	RL	915	germany	germany	True
704	RL	991	germany	germany	False
704	RL	992	germany	germany	False
704	RL	1002	germany	germany	False
704	RL	1061	germany	germany	False
704	RL	1254	germany	germany	False
704	RL	1552	germany	germany	False
704	RL	1829	germany	germany	True
704	RL	1853	germany	germany	True
704	RL	1890	germany	germany	False
704	RL	1925	germany	germany	True
704	RL	1954	germany	germany	True
704	RL	2016	germany	germany	False
704	RL	2171	germany	germany	True
704	RL	2202	germany	germany	False
704	RL	2276	germany	germany	False
704	RL	2278	germany	germany	True
704	RL	4779	germany	germany	False
704	RL	4807	germany	germany	False
704	RL	4826	germany	germany	False
704	RL	4884	germany	germany	False
704	RL	4900	germany	germany	False
704	RL	4958	germany	germany	False
704	RL	5023	germany	germany	False
704	RL	5104	germany	germany	True
704	RL	5165	germany	germany	False
704	RL	5210	germany	germany	False
704	RL	5236	germany	germany	False
704	RL	5253	germany	germany	False
704	RL	5276	germany	germany	False
704	RL	5349	germany	germany	False
704	RL	5353	germany	germany	False
704	RL	5486	germany	germany	True
704	RL	5644	germany	germany	False
704	RL	5720	germany	germany	False
704	RL	5726	germany	germany	False
704	RL	5741	germany	germany	False
704	RL	5748	germany	germany	True
704	RL	5757	germany	germany	False
704	RL	5772	germany	germany	False
704	RL	5779	germany	germany	False
704	RL	5784	germany	germany	False
704	RL	5800	germany	germany	True
704	RL	5811	germany	germany	False
704	RL	5831	germany	germany	False
704	RL	5832	germany	germany	False
704	RL	5865	germany	germany	False
704	RL	5874	germany	germany	False
704	RL	5890	germany	germany	False
704	RL	5907	germany	germany	False
704	RL	5921	germany	germany	False
704	RL	5950	germany	germany	False
704	RL	5984	germany	germany	False
704	RL	5993	germany	germany	False
704	RL	6008	germany	germany	False
704	RL	6036	germany	germany	False
704	RL	6038	germany	germany	False
704	RL	6039	germany	germany	False
704	RL	6040	germany	germany	False
704	RL	6042	germany	germany	False
704	RL	6086	germany	germany	False
704	RL	6104	germany	germany	False
704	RL	6105	germany	germany	False
704	RL	6109	germany	germany	False
704	RL	6111	germany	germany	False
704	RL	6114	germany	germany	False
704	RL	6115	germany	germany	False
704	RL	6122	germany	germany	False
704	RL	6140	germany	germany	False
704	RL	6142	germany	germany	False
704	RL	6151	germany	germany	False
704	RL	6184	germany	germany	False
704	RL	6188	germany	germany	False
704	RL	6189	germany	germany	False
704	RL	6191	germany	germany	False
704	RL	6192	germany	germany	False
704	RL	6193	germany	germany	False
704	RL	6194	germany	germany	False
704	RL	6198	germany	germany	False
704	RL	6201	germany	germany	False
704	RL	6243	germany	germany	False
704	RL	6244	germany	germany	False
704	RL	6296	germany	germany	False
704	RL	6390	germany	germany	False
704	RL	6396	germany	germany	False
704	RL	6424	germany	germany	False
704	RL	6434	germany	germany	False
704	RL	6445	germany	germany	False
704	RL	6680	germany	germany	False
704	RL	6744	germany	germany	True
704	RL	6900	germany	germany	False
704	RL	6909	germany	germany	True
704	RL	6963	germany	germany	False
704	RL	6967	germany	germany	False
704	RL	6970	germany	germany	False
704	RL	6975	germany	germany	False
704	RL	6981	germany	germany	False
704	RL	6982	germany	germany	True
704	RL	6984	germany	germany	False
704	RL	6986	germany	germany	False
704	RL	6987	germany	germany	False
704	RL	6989	germany	germany	False
704	RL	6990	germany	germany	False
704	RL	6992	germany	germany	False
704	RL	6997	germany	germany	True
704	RL	7000	germany	germany	True
704	RL	7002	germany	germany	True
704	RL	7003	germany	germany	False
704	RL	7008	germany	germany	True
704	RL	7013	germany	germany	False
704	RL	7014	germany	germany	True
704	RL	7025	germany	germany	False
704	RL	7026	germany	germany	False
704	RL	7028	germany	germany	False
704	RL	7031	germany	germany	True
704	RL	7036	germany	germany	True
704	RL	7058	germany	germany	False
704	RL	7061	germany	germany	False
704	RL	7062	germany	germany	True
704	RL	7063	germany	germany	False
704	RL	7064	germany	germany	False
704	RL	7067	germany	germany	False
704	RL	7068	germany	germany	False
704	RL	7071	germany	germany	False
704	RL	7072	germany	germany	False
704	RL	7077	germany	germany	False
704	RL	7092	germany	germany	False
704	RL	7094	germany	germany	True
704	RL	7096	germany	germany	False
704	RL	7102	germany	germany	True
704	RL	7106	germany	germany	False
704	RL	7107	germany	germany	False
704	RL	7109	germany	germany	False
704	RL	7117	germany	germany	True
704	RL	7119	germany	germany	True
704	RL	7120	germany	germany	False
704	RL	7125	germany	germany	True
704	RL	7126	germany	germany	False
704	RL	7127	germany	germany	False
704	RL	7130	germany	germany	False
704	RL	7133	germany	germany	True
704	RL	7138	germany	germany	False
704	RL	7143	germany	germany	True
704	RL	7147	germany	germany	False
704	RL	7158	germany	germany	False
704	RL	7160	germany	germany	True
704	RL	7161	germany	germany	True
704	RL	7162	germany	germany	True
704	RL	7163	germany	germany	False
704	RL	7164	germany	germany	False
704	RL	7165	germany	germany	True
704	RL	7169	germany	germany	False
704	RL	7177	germany	germany	False
704	RL	7181	germany	germany	False
704	RL	7186	germany	germany	False
704	RL	7192	germany	germany	True
704	RL	7199	germany	germany	True
704	RL	7202	germany	germany	True
704	RL	7203	germany	germany	False
704	RL	7207	germany	germany	False
704	RL	7208	germany	germany	True
704	RL	7209	germany	germany	False
704	RL	7213	germany	germany	False
704	RL	7217	germany	germany	False
704	RL	7218	germany	germany	False
704	RL	7223	germany	germany	False
704	RL	7231	germany	germany	True
704	RL	7236	germany	germany	False
704	RL	7244	germany	germany	True
704	RL	7248	germany	germany	True
704	RL	7250	germany	germany	True
704	RL	7258	germany	germany	True
704	RL	7268	germany	germany	False
704	RL	7273	germany	germany	False
704	RL	7276	germany	germany	True
704	RL	7280	germany	germany	True
704	RL	7282	germany	germany	True
704	RL	7287	germany	germany	True
704	RL	7288	germany	germany	False
704	RL	7296	germany	germany	False
704	RL	7298	germany	germany	False
704	RL	7305	germany	germany	False
704	RL	7306	germany	germany	False
704	RL	7307	germany	germany	False
704	RL	7314	germany	germany	False
704	RL	7316	germany	germany	False
704	RL	7319	germany	germany	False
704	RL	7320	germany	germany	False
704	RL	7322	germany	germany	True
704	RL	7328	germany	germany	False
704	RL	7333	germany	germany	False
704	RL	7337	germany	germany	True
704	RL	7342	germany	germany	False
704	RL	7343	germany	germany	False
704	RL	7344	germany	germany	False
704	RL	7346	germany	germany	False
704	RL	7347	germany	germany	False
